en,ru,de,es,fr,it,zh-CN
1.0030133724212646,1.670027732849121,1.5497080087661743,1.4006364345550537,1.4048744440078735,1.452329158782959,1.3444983959197998
1.4671976566314697,0.999820351600647,1.4137036800384521,1.3304847478866577,1.299728274345398,1.355995774269104,2.8986167907714844
1.3956975936889648,1.549733281135559,1.895043969154358,1.463312029838562,1.3848304748535156,1.4076403379440308,3.1574559211730957
1.374607801437378,1.6525959968566895,1.6346689462661743,1.003703236579895,1.3308942317962646,1.4150986671447754,1.4301271438598633
1.1714041233062744,1.4695206880569458,1.5176290273666382,1.3265807628631592,1.0011768341064453,1.3539350032806396,1.366303563117981
1.148859977722168,1.5065587759017944,1.4335041046142578,1.257132649421692,1.3139840364456177,1.0002782344818115,1.6006853580474854
1.6288299560546875,1.5920956134796143,1.643837332725525,1.4966648817062378,1.5290075540542603,1.2088510990142822,1.2282341718673706
