en,ru,de,es,fr,it,zh-CN
0.6244999170303345,0.44310033321380615,0.4922962784767151,0.4882460832595825,0.5004320740699768,0.5001710057258606,0.16527943313121796
0.3579527735710144,0.6344233751296997,0.3302084803581238,0.32200708985328674,0.3416838049888611,0.33021479845046997,0.16713516414165497
0.43893396854400635,0.3837833106517792,0.6885771751403809,0.370694637298584,0.3989834189414978,0.37967437505722046,0.17091110348701477
0.4820655584335327,0.39005059003829956,0.3956085443496704,0.6219724416732788,0.45635879039764404,0.4706112742424011,0.1906370371580124
0.4866156578063965,0.35699158906936646,0.41602298617362976,0.4434228241443634,0.6290946006774902,0.44952303171157837,0.23627963662147522
0.45446932315826416,0.36883988976478577,0.3943864107131958,0.4384000897407532,0.4487782120704651,0.6315160989761353,0.3114728331565857
0.30317556858062744,0.32158899307250977,0.28936538100242615,0.28380486369132996,0.3089381456375122,0.2956351041793823,0.6112820506095886
